Date,AgentID,DepartmentID,SubCategoryID,CityID,Calls_Assigned,Calls_Handled,Calls_Abandoned,Resolutions,ASA_Sec,AHT_Sec,Total_Surveys,CSAT_Avg,Num_Promoters,Num_Passives,Num_Detractors
18-09-2021,17,5,8,4,36,33,3,30,51,279,4,2.92,0,2,2
24-05-2022,17,4,1,5,45,39,6,27,75,522,5,3.44,1,0,4
01-12-2021,18,1,12,6,50,46,4,29,50,428,6,4.18,1,2,3
21-02-2021,11,3,2,9,32,27,5,21,49,660,4,3.4,0,2,2
10-04-2022,16,4,4,4,60,51,9,46,58,489,7,4.26,4,1,2
26-02-2022,4,6,6,4,51,45,6,38,60,584,6,3.75,2,2,2
25-02-2023,8,3,2,8,46,40,6,32,78,639,6,3.56,4,2,0
02-07-2021,2,3,10,11,54,48,6,43,83,526,6,3.02,2,0,4
07-09-2021,6,6,9,4,56,47,9,37,57,544,7,3.26,0,4,3
26-01-2023,17,1,4,8,39,33,6,23,86,433,5,4.32,1,3,1
03-07-2021,2,6,14,12,38,33,5,21,38,663,5,3.56,0,3,2
26-07-2022,9,6,2,6,59,54,5,34,75,524,7,3.65,1,5,1
09-08-2023,11,2,5,4,56,51,5,43,62,589,7,3.26,0,0,7
17-10-2021,8,6,4,8,41,37,4,30,45,637,5,3.81,2,3,0
27-09-2022,9,3,4,6,46,40,6,36,39,652,6,3.56,3,2,1
15-08-2022,17,5,12,5,49,44,5,27,57,614,6,2.89,1,1,4
10-04-2021,19,5,4,5,57,48,9,41,42,491,7,2.6,1,0,6
27-12-2022,17,4,10,4,37,33,4,25,68,340,4,4.09,1,3,0
05-04-2023,19,5,3,4,59,56,3,38,52,474,7,2.8,0,3,4
05-04-2023,20,6,1,8,44,41,3,37,40,503,5,3.77,3,1,1
08-02-2022,2,5,1,5,55,50,5,43,58,450,7,3.08,2,0,5
10-02-2022,12,1,1,5,51,49,2,41,39,496,6,3.84,3,2,1
01-06-2023,9,6,12,7,58,51,7,43,46,612,7,3.46,0,0,7
02-11-2021,7,1,3,4,56,50,6,32,64,562,7,4.62,5,2,0
27-06-2021,2,4,8,11,52,46,6,41,49,400,6,3.95,1,5,0
28-12-2023,16,6,10,4,55,52,3,32,70,648,7,3.4,3,0,4
09-07-2021,4,2,12,4,47,40,7,28,58,463,6,3.2,1,2,3
12-11-2021,1,1,4,12,59,51,8,43,43,333,7,4.24,5,1,1
15-12-2021,5,3,9,5,32,29,3,20,72,608,4,3.44,0,2,2
17-03-2022,14,3,3,9,30,28,2,23,50,447,4,3.71,1,2,1
13-11-2022,11,4,2,9,44,37,7,23,35,434,5,3.94,3,1,1
12-03-2021,8,2,2,7,60,56,4,43,57,732,7,2.91,1,3,3
03-07-2022,5,4,13,13,52,50,2,34,52,623,6,3.88,0,5,1
03-11-2022,14,5,3,7,49,47,2,33,75,571,6,2.8,3,2,1
21-11-2023,1,5,8,4,53,45,8,34,44,383,6,2.67,0,3,3
13-12-2022,4,2,1,8,47,43,4,30,63,467,6,3.17,0,2,4
01-12-2021,5,4,7,5,59,55,4,40,73,518,7,3.94,4,2,1
30-10-2022,2,6,10,5,36,32,4,26,64,268,4,3.63,0,3,1
05-06-2022,11,2,13,11,57,54,3,35,58,370,7,3.12,2,0,5
09-07-2021,13,6,5,11,58,50,8,30,49,688,7,3.97,4,2,1
05-11-2021,20,3,4,3,48,42,6,39,59,607,6,3.28,1,1,4
18-10-2022,15,6,8,6,53,47,6,29,46,375,6,3.18,1,1,4
30-04-2023,16,6,8,4,59,51,8,34,51,582,7,3.22,0,2,5
22-02-2023,10,5,3,4,32,27,5,17,66,562,4,2.65,0,1,3
15-08-2022,5,1,4,2,50,46,4,42,41,478,6,3.73,2,2,2
24-02-2021,18,2,2,11,58,50,8,33,77,559,7,3.21,0,4,3
02-09-2022,20,4,3,13,34,31,3,22,56,372,4,3.82,2,0,2
29-05-2021,5,5,9,10,43,37,6,22,83,583,5,2.73,0,2,3
19-08-2023,5,5,11,8,44,39,5,35,77,432,5,3.11,0,2,3
01-12-2023,8,2,14,1,51,45,6,34,77,325,6,3.35,1,2,3
12-04-2021,3,3,1,4,51,47,4,29,79,374,6,3.63,2,2,2
20-12-2023,15,4,4,3,60,51,9,32,56,711,7,3.63,2,3,2
06-05-2023,14,4,7,2,32,30,2,19,56,548,4,3.9,1,3,0
09-10-2022,2,6,12,11,51,45,6,32,76,554,6,3.47,0,4,2
21-11-2021,9,2,10,11,31,27,4,19,63,669,4,3,1,0,3
15-01-2022,17,1,14,11,34,30,4,26,51,350,4,4.54,1,1,2
21-12-2021,16,5,14,9,36,33,3,30,47,464,4,3.33,0,2,2
19-07-2021,9,5,4,4,40,35,5,22,61,563,5,2.39,1,3,1
18-11-2022,3,4,9,4,46,40,6,29,61,658,6,3.8,5,1,0
30-03-2022,18,6,2,4,40,37,3,33,70,595,5,3.73,1,4,0
05-04-2023,14,1,8,11,59,52,7,32,33,551,7,4.1,2,4,1
02-03-2022,3,4,13,11,58,53,5,32,56,434,7,4.26,3,2,2
10-05-2023,8,4,2,3,49,43,6,33,46,371,6,3.83,3,3,0
30-09-2022,1,6,11,12,50,44,6,26,63,342,6,3.33,0,1,5
06-06-2023,17,1,9,8,52,47,5,32,73,212,6,3.84,1,5,0
15-01-2021,18,2,2,11,35,31,4,20,72,582,4,3.04,0,1,3
31-08-2021,18,5,7,1,46,40,6,36,61,575,6,3.22,2,1,3
04-04-2021,12,5,1,4,47,43,4,25,66,617,6,2.59,2,2,2
12-11-2023,5,5,7,4,60,52,8,46,66,379,7,2.86,2,2,3
30-01-2022,11,3,8,12,49,47,2,34,62,754,6,3.41,1,0,5
20-08-2022,6,6,2,9,42,37,5,23,56,539,5,3.7,1,2,2
23-08-2023,15,1,2,8,44,38,6,30,73,504,5,4.32,5,0,0
06-04-2022,7,6,10,6,58,56,2,37,41,646,7,3.67,5,2,0
17-05-2023,18,6,11,3,52,46,6,34,55,438,6,3.41,0,1,5
24-06-2023,11,2,2,3,34,33,1,26,54,415,4,2.91,1,0,3
11-12-2022,5,2,12,13,39,34,5,25,58,402,5,3.21,0,1,4
15-10-2023,11,2,6,13,58,52,6,46,65,692,7,2.94,0,3,4
17-03-2023,5,4,11,9,38,34,4,31,60,719,5,4.2,2,1,2
14-04-2021,6,3,11,12,42,39,3,24,84,374,5,3.4,0,1,4
17-07-2021,2,6,8,5,32,28,4,23,58,624,4,3.92,3,1,0
01-08-2023,9,2,11,7,47,44,3,36,55,386,6,2.86,1,0,5
07-10-2023,1,2,13,6,32,31,1,28,73,381,4,2.77,0,1,3
28-06-2023,11,3,3,2,39,33,6,26,79,589,5,3.64,3,1,1
20-02-2022,19,2,8,12,59,51,8,35,56,403,7,2.94,0,3,4
02-11-2022,18,1,13,13,36,31,5,25,70,646,4,3.97,1,3,0
25-08-2021,19,5,3,4,54,46,8,39,77,503,6,2.73,0,1,5
08-04-2023,16,6,4,4,56,49,7,46,63,493,7,3.79,2,2,3
02-02-2023,17,5,2,12,39,37,2,24,63,683,5,3.07,1,1,3
28-09-2023,8,4,11,12,44,42,2,34,67,671,5,3.84,4,1,0
03-01-2022,19,6,3,4,39,34,5,21,68,250,5,3.52,3,2,0
18-07-2022,7,6,7,9,44,40,4,25,75,645,5,3.19,1,0,4
13-11-2022,12,6,2,4,34,30,4,19,72,504,4,3.75,2,1,1
29-11-2023,14,3,10,4,47,41,6,34,46,417,6,3.27,1,0,5
29-04-2021,16,2,7,12,47,41,6,29,78,446,6,2.84,2,2,2
22-11-2021,13,3,6,13,41,35,6,25,31,627,5,3.37,2,1,2
25-08-2023,7,6,13,8,50,45,5,38,67,458,6,3.63,3,1,2
25-08-2022,16,4,1,4,45,39,6,28,49,359,5,3.91,0,3,2
16-02-2022,3,2,6,10,35,32,3,21,60,550,4,3.47,0,0,4
11-11-2023,2,6,14,4,58,53,5,44,51,440,7,3.67,4,2,1
09-01-2021,4,5,12,4,36,34,2,28,63,403,4,3.2,1,0,3
20-01-2021,9,3,3,12,47,45,2,29,57,468,6,3.51,1,4,1
11-05-2023,4,2,14,10,60,53,7,41,83,442,7,3.57,0,5,2
29-05-2023,10,5,6,13,60,58,2,40,70,649,7,2.79,1,1,5
26-06-2023,7,1,4,5,60,53,7,46,66,657,7,3.81,1,4,2
22-01-2023,19,1,2,1,37,33,4,23,61,252,4,4.27,2,1,1
23-01-2021,14,1,1,7,59,54,5,47,74,457,7,4.14,3,0,4
04-01-2022,20,6,8,5,39,33,6,24,53,530,5,3.72,2,2,1
06-05-2022,10,6,6,11,37,32,5,28,72,601,4,3.3,0,1,3
11-10-2022,3,3,4,11,42,36,6,31,57,357,5,3.55,0,3,2
12-01-2022,10,4,7,4,37,34,3,24,47,444,4,4.15,1,1,2
18-08-2022,15,3,3,11,33,30,3,25,53,350,4,3.61,1,2,1
12-04-2023,11,5,12,13,31,27,4,20,54,365,4,2.61,0,0,4
24-12-2021,7,1,7,2,54,48,6,36,49,515,6,3.83,4,2,0
13-04-2023,18,1,7,5,30,26,4,17,68,686,4,4.55,2,2,0
04-05-2023,20,4,6,8,57,54,3,37,62,435,7,3.63,4,3,0
08-02-2021,9,3,4,4,41,39,2,27,71,722,5,3.95,2,1,2
01-01-2023,16,2,14,11,59,51,8,31,56,452,7,2.76,0,0,7
09-08-2021,13,5,12,8,43,38,5,31,64,494,5,2.96,1,2,2
06-05-2022,6,4,9,9,38,35,3,30,59,600,5,3.78,0,5,0
18-12-2022,2,1,11,2,49,45,4,31,100,452,6,4.14,3,3,0
03-10-2022,7,6,4,3,50,43,7,33,55,486,6,3.65,1,1,4
09-06-2023,10,6,13,12,38,35,3,26,68,477,5,3.74,3,1,1
07-05-2021,6,3,8,8,38,32,6,19,32,629,5,3.19,0,1,4
18-05-2023,3,6,14,1,31,26,5,20,60,597,4,3.75,3,1,0
15-05-2023,20,4,12,9,45,42,3,34,42,436,5,3.77,0,4,1
11-05-2023,20,2,4,6,36,31,5,22,51,774,4,2.98,1,1,2
03-12-2022,2,1,5,9,56,49,7,44,53,565,7,4.32,4,3,0
22-06-2023,2,2,4,11,59,51,8,38,55,436,7,3.46,1,1,5
23-06-2022,14,2,5,12,54,50,4,44,56,379,6,3.04,0,2,4
19-07-2023,5,3,11,3,31,27,4,19,45,287,4,3.61,0,2,2
03-01-2022,2,2,5,2,60,51,9,39,55,460,7,2.78,1,2,4
30-08-2021,6,5,12,2,52,48,4,45,69,507,6,2.56,0,2,4
01-11-2023,6,4,5,2,30,26,4,22,60,540,4,3.62,0,3,1
13-10-2021,14,3,6,3,54,45,9,31,78,367,6,3.58,1,4,1
25-04-2023,5,5,14,4,50,46,4,29,59,452,6,2.99,1,2,3
07-06-2023,5,3,7,6,41,37,4,25,62,583,5,3.6,3,2,0
11-06-2022,1,1,3,5,34,32,2,23,51,421,4,4.55,1,2,1
04-08-2022,11,4,3,10,46,43,3,32,60,617,6,4.11,2,0,4
21-07-2023,11,5,1,9,45,43,2,32,52,648,5,2.63,1,1,3
16-09-2023,10,3,6,2,38,36,2,33,55,654,5,3.54,3,1,1
07-04-2023,19,3,11,2,52,45,7,28,59,589,6,3.43,1,1,4
21-10-2022,2,4,2,8,52,46,6,35,48,642,6,4.04,2,4,0
08-08-2023,5,1,5,8,59,56,3,43,87,425,7,4.34,7,0,0
18-06-2023,20,5,10,4,51,49,2,31,73,487,6,2.77,1,1,4
20-03-2022,14,1,7,7,49,46,3,31,52,668,6,4.33,3,2,1
05-02-2023,2,4,12,5,48,45,3,31,64,555,6,4.3,5,1,0
13-06-2023,5,3,5,11,59,50,9,43,45,478,7,3.62,3,3,1
22-06-2023,16,3,3,4,54,47,7,37,58,611,6,3.51,3,1,2
03-07-2021,19,6,2,6,56,48,8,39,74,537,7,3.52,3,3,1
23-11-2022,10,6,4,5,31,29,2,18,61,492,4,3.71,3,1,0
18-10-2021,16,4,6,6,34,33,1,27,67,530,4,4.11,1,2,1
20-02-2022,8,1,1,10,48,44,4,36,60,420,6,4.3,5,1,0
23-02-2022,1,1,12,13,30,26,4,18,77,288,4,4.13,0,3,1
22-12-2023,19,3,3,4,40,35,5,27,47,406,5,3.53,2,3,0
07-11-2022,10,5,14,9,44,41,3,37,41,452,5,2.94,0,1,4
26-08-2023,2,6,1,4,56,51,5,34,46,506,7,3.49,2,1,4
03-11-2021,9,3,1,5,48,42,6,31,79,562,6,3.37,1,4,1
26-05-2022,19,5,9,5,53,50,3,38,60,580,6,2.66,0,0,6
12-01-2021,5,6,7,4,32,28,4,18,75,403,4,3.63,1,2,1
05-10-2023,3,3,7,7,60,54,6,41,47,294,7,3.55,2,4,1
22-12-2022,16,3,6,9,39,33,6,27,46,653,5,3.59,2,0,3
17-03-2023,9,4,8,10,59,57,2,48,55,531,7,4.13,3,1,3
10-03-2022,4,2,8,4,57,52,5,38,71,674,7,3.43,1,0,6
23-06-2021,5,1,8,4,34,31,3,24,61,453,4,4.19,2,0,2
23-02-2023,7,4,5,9,44,38,6,31,65,613,5,3.89,2,3,0
03-05-2023,15,2,14,5,41,38,3,25,53,558,5,3.09,0,2,3
06-08-2022,1,1,9,4,57,49,8,32,59,442,7,4.05,1,5,1
08-03-2023,14,4,13,11,59,52,7,38,62,464,7,3.92,4,3,0
14-02-2021,15,1,10,8,56,47,9,37,63,690,7,4.14,3,3,1
22-07-2022,8,2,12,2,38,37,1,30,79,523,5,2.97,2,0,3
20-02-2022,5,4,2,2,40,34,6,32,58,697,5,3.95,3,2,0
07-05-2022,2,6,8,7,44,41,3,38,73,323,5,3.35,1,2,2
28-07-2022,8,6,14,12,57,55,2,51,62,252,7,3.4,0,2,5
22-06-2023,12,3,2,10,30,28,2,17,61,681,4,3.22,1,0,3
15-04-2021,4,3,8,8,48,45,3,33,64,414,6,3.48,2,1,3
01-01-2022,10,6,12,8,51,44,7,40,53,468,6,3.59,2,2,2
06-12-2023,3,2,13,3,50,42,8,25,69,572,6,3.35,1,1,4
15-01-2022,7,4,10,1,51,48,3,36,70,233,6,3.83,2,4,0
02-12-2021,4,4,8,13,53,51,2,34,53,474,6,3.53,3,2,1
08-05-2023,2,2,12,6,41,36,5,29,75,675,5,2.67,1,3,1
09-04-2022,17,5,2,12,59,51,8,43,55,713,7,3.6,2,4,1
20-05-2021,20,2,4,5,55,53,2,49,61,318,7,3.01,1,2,4
23-08-2023,13,5,4,13,40,37,3,29,50,369,5,2.74,1,1,3
02-12-2021,16,4,11,6,51,44,7,36,51,644,6,4.18,3,3,0
21-07-2022,8,6,2,10,43,38,5,35,45,637,5,3.28,0,1,4
01-02-2021,11,3,1,4,50,44,6,29,50,563,6,3.56,0,4,2
27-12-2022,1,6,7,12,59,55,4,41,45,478,7,3.85,1,4,2
30-08-2022,2,6,3,2,39,34,5,23,60,597,5,3.37,0,0,5
13-05-2022,3,4,9,4,46,42,4,29,65,456,6,3.89,1,3,2
04-09-2022,16,4,13,13,49,47,2,42,52,197,6,4.11,1,5,0
11-09-2023,4,1,14,12,39,35,4,33,49,593,5,4.8,4,0,1
08-04-2022,20,1,9,7,52,49,3,33,47,362,6,4.16,2,3,1
10-09-2021,16,1,7,4,30,27,3,19,72,640,4,3.73,3,1,0
29-09-2022,11,1,2,1,51,47,4,41,64,284,6,4.4,4,1,1
28-11-2023,8,4,1,13,47,40,7,25,61,293,6,3.64,3,3,0
09-02-2021,7,4,8,12,45,40,5,34,58,520,5,4.12,2,2,1
08-09-2021,1,1,12,10,33,29,4,17,64,434,4,4.15,3,0,1
13-12-2021,7,1,9,13,52,45,7,33,51,618,6,3.93,2,3,1
22-04-2023,3,1,13,13,30,28,2,20,46,506,4,4.43,2,2,0
05-09-2021,3,6,9,4,46,42,4,32,68,476,6,3.22,2,1,3
16-10-2021,15,6,13,9,35,31,4,20,85,508,4,3.84,2,1,1
22-03-2022,12,1,3,13,30,25,5,19,60,403,4,4.18,1,1,2
25-06-2022,20,1,4,1,51,45,6,27,77,286,6,3.92,2,2,2
13-04-2021,16,2,10,2,53,49,4,40,57,600,6,3.59,3,2,1
30-10-2021,1,6,5,1,56,49,7,36,68,418,7,3.78,4,3,0
22-12-2023,11,6,3,4,47,41,6,38,57,429,6,3.21,0,2,4
23-12-2023,13,1,1,8,56,48,8,40,59,402,7,4.38,6,1,0
07-05-2021,19,4,14,2,49,44,5,35,53,702,6,4.22,5,0,1
27-04-2021,4,6,13,11,46,44,2,31,65,619,6,3.44,2,1,3
10-08-2022,11,6,5,4,37,33,4,21,78,471,4,3.65,4,0,0
18-04-2023,8,2,6,11,35,33,2,26,60,361,4,3.07,1,1,2
27-01-2021,12,1,3,4,30,29,1,21,58,626,4,4.24,4,0,0
07-12-2021,6,5,5,10,58,51,7,35,57,521,7,2.47,0,1,6
12-09-2022,17,2,9,4,49,46,3,31,60,509,6,2.95,0,0,6
13-01-2022,1,5,7,1,39,33,6,27,61,512,5,2.97,1,1,3
06-12-2021,19,1,9,1,52,50,2,40,51,532,6,4.13,4,1,1
14-12-2023,14,5,11,4,59,57,2,46,39,616,7,3.01,1,3,3
26-03-2023,14,6,13,4,42,36,6,32,49,552,5,3.45,0,1,4
02-03-2021,12,3,10,8,43,40,3,25,53,574,5,3.56,2,3,0
05-04-2023,12,1,14,4,45,43,2,30,49,298,5,4.43,5,0,0
18-06-2022,16,2,2,3,32,30,2,24,47,362,4,3.08,0,1,3
05-10-2021,3,3,14,1,33,28,5,24,45,390,4,3.43,0,2,2
16-11-2023,6,2,11,13,38,36,2,24,44,449,5,3.06,1,3,1
12-01-2022,11,4,5,13,38,32,6,23,69,328,5,4.09,3,2,0
04-09-2023,1,1,5,10,55,50,5,39,36,729,7,4.19,4,3,0
16-03-2021,2,3,2,8,47,40,7,37,51,398,6,3.76,4,2,0
01-04-2022,4,4,7,7,38,36,2,27,65,560,5,4.18,3,0,2
16-10-2023,1,2,1,4,57,54,3,47,74,419,7,3.16,0,1,6
02-08-2022,3,5,10,4,39,34,5,31,53,519,5,3.19,1,0,4
24-04-2022,13,1,3,4,32,29,3,20,71,569,4,4.28,3,0,1
19-12-2021,7,6,7,1,47,44,3,32,63,429,6,3.65,3,2,1
07-04-2022,16,6,10,3,46,43,3,31,72,473,6,3.78,1,3,2
12-11-2022,7,2,14,5,40,37,3,33,55,673,5,2.9,0,3,2
24-04-2023,4,2,8,13,54,51,3,36,45,697,6,3.21,0,2,4
29-12-2023,2,6,12,6,34,31,3,23,42,288,4,3.5,2,1,1
15-07-2021,7,3,4,12,47,41,6,33,68,413,6,3.61,2,3,1
20-02-2023,2,5,9,9,43,38,5,30,76,602,5,2.81,1,1,3
26-07-2023,16,6,4,4,46,39,7,27,57,476,6,3.96,5,1,0
29-08-2023,18,4,12,9,34,32,2,23,42,583,4,3.7,3,1,0
14-10-2023,12,1,13,6,39,35,4,21,54,545,5,4.61,3,0,2
22-02-2022,20,1,8,7,43,37,6,29,63,278,5,4.46,5,0,0
29-07-2021,9,6,7,4,58,56,2,35,50,524,7,3.61,1,4,2
20-12-2022,15,5,13,9,34,29,5,22,66,580,4,2.99,0,0,4
09-09-2022,4,3,11,13,55,48,7,29,79,707,7,3.43,0,1,6
06-05-2022,12,4,7,13,36,33,3,24,72,412,4,3.56,2,2,0
22-04-2021,6,6,6,9,58,54,4,33,55,498,7,3.57,4,2,1
08-06-2022,10,2,13,9,46,40,6,37,50,354,6,3.17,1,2,3
13-10-2021,14,2,2,4,53,46,7,32,63,436,6,2.9,1,0,5
16-06-2023,18,5,13,4,40,36,4,33,68,485,5,2.59,0,1,4
03-09-2023,11,5,7,6,46,39,7,28,73,632,6,2.84,0,1,5
10-09-2022,2,4,2,13,43,39,4,27,62,407,5,4.01,1,1,3
28-07-2022,14,6,4,1,34,29,5,27,76,368,4,3.67,0,2,2
27-01-2023,3,5,8,11,59,52,7,49,51,577,7,3.16,1,1,5
06-01-2022,16,4,2,3,51,46,5,41,63,130,6,3.82,2,3,1
22-05-2022,11,1,5,5,42,38,4,33,75,556,5,4.14,1,4,0
08-10-2022,1,4,13,6,36,34,2,23,59,381,4,3.82,3,1,0
06-09-2022,6,5,13,6,36,32,4,30,69,434,4,2.94,0,1,3
01-04-2021,10,2,12,6,56,50,6,36,47,501,7,2.73,1,2,4
16-11-2023,5,1,1,5,47,43,4,32,40,479,6,4.55,3,2,1
16-03-2021,11,4,10,2,44,38,6,23,77,336,5,4.19,1,3,1
15-02-2023,1,1,8,7,60,51,9,45,55,308,7,4.56,5,1,1
06-08-2022,13,1,1,2,36,32,4,26,76,355,4,3.91,2,2,0
28-12-2022,1,6,9,4,52,48,4,36,49,583,6,4.19,2,2,2
26-02-2022,8,5,13,7,43,36,7,22,69,479,5,3.01,0,0,5
15-04-2021,11,4,12,3,45,43,2,28,58,603,5,3.73,5,0,0
25-10-2021,4,4,2,4,35,32,3,21,59,537,4,4.07,2,2,0
13-03-2022,8,6,9,12,35,30,5,23,48,630,4,3.75,4,0,0
14-06-2021,6,3,12,1,34,31,3,25,42,665,4,3.55,2,1,1
30-07-2022,20,4,5,8,41,38,3,32,37,436,5,4.08,2,2,1
30-11-2022,2,2,1,8,53,51,2,48,50,504,6,3.07,0,3,3
15-07-2021,11,4,2,12,31,29,2,17,81,639,4,3.93,2,2,0
10-04-2023,11,2,2,4,45,39,6,30,61,507,5,2.81,0,1,4
07-02-2023,5,4,4,6,31,29,2,21,69,440,4,4.15,0,4,0
22-12-2022,2,5,8,4,39,35,4,33,70,522,5,2.61,2,1,2
14-09-2023,17,6,8,13,37,33,4,20,60,287,4,3.4,0,0,4
16-08-2023,9,5,9,10,34,31,3,26,65,566,4,3.13,0,2,2
01-11-2021,5,6,8,12,31,28,3,26,72,519,4,3.89,3,1,0
22-08-2022,6,1,14,12,59,54,5,46,76,306,7,4.09,5,1,1
29-01-2021,14,2,2,4,57,51,6,31,47,704,7,3.28,0,2,5
13-01-2023,3,4,5,11,46,40,6,34,64,629,6,4.07,2,2,2
26-04-2022,4,3,13,6,58,51,7,42,69,527,7,3.88,3,2,2
29-04-2023,1,4,2,6,49,42,7,27,38,323,6,3.67,2,2,2
18-10-2023,16,2,6,13,48,43,5,30,48,502,6,2.93,0,1,5
13-08-2022,7,1,1,1,50,43,7,39,53,490,6,4.04,1,1,4
05-05-2023,2,3,13,5,53,46,7,41,59,600,6,3.65,2,2,2
20-10-2022,4,4,12,7,39,35,4,29,66,605,5,3.45,1,0,4
12-10-2023,14,3,4,2,31,26,5,21,56,527,4,3.42,1,0,3
27-09-2023,13,4,9,12,50,48,2,41,64,433,6,3.44,1,3,2
20-10-2023,11,5,10,1,39,36,3,30,48,521,5,3.21,0,1,4
10-06-2022,19,1,12,4,59,55,4,38,46,484,7,4.34,4,1,2
28-02-2022,4,5,4,13,50,44,6,31,60,249,6,2.41,1,3,2
18-06-2021,14,1,1,2,30,29,1,25,52,225,4,3.94,2,2,0
18-08-2021,8,3,7,5,54,52,2,35,42,710,6,3.68,1,2,3
08-04-2023,13,1,7,1,31,27,4,16,83,440,4,3.62,0,2,2
10-12-2022,8,3,2,13,56,50,6,47,67,629,7,3.55,4,2,1
02-11-2021,13,2,4,13,34,31,3,26,41,735,4,3.04,1,0,3
11-04-2021,12,2,9,2,35,33,2,28,70,681,4,2.91,1,1,2
04-04-2023,9,1,9,5,41,37,4,24,58,315,5,4.42,4,1,0
21-11-2023,12,4,14,4,43,39,4,23,78,607,5,3.94,3,1,1
28-06-2023,2,2,5,12,58,53,5,44,48,502,7,3.26,1,1,5
12-04-2021,7,1,8,13,42,37,5,32,48,592,5,4.53,4,0,1
30-07-2021,10,1,4,3,56,51,5,42,59,495,7,3.85,2,4,1
24-05-2023,14,6,7,7,60,53,7,40,69,607,7,3.53,2,3,2
20-04-2021,8,2,10,1,50,46,4,37,30,530,6,3.13,0,3,3
03-04-2023,15,3,10,4,35,31,4,27,70,494,4,3.36,0,0,4
09-02-2022,19,2,3,5,55,48,7,37,55,606,7,2.82,2,2,3
09-11-2023,15,4,7,4,41,37,4,24,57,437,5,3.66,0,4,1
20-03-2023,8,1,1,12,43,40,3,24,43,484,5,4.27,5,0,0
26-01-2021,16,2,14,6,38,36,2,24,41,626,5,3.11,0,0,5
14-09-2023,20,2,10,10,38,36,2,30,60,234,5,2.89,1,2,2
20-07-2021,3,1,2,13,48,43,5,30,58,471,6,4.08,4,2,0
10-11-2023,3,6,4,4,38,33,5,25,73,627,5,3.97,1,3,1
26-07-2021,12,2,14,2,42,37,5,33,59,516,5,3.45,0,0,5
26-12-2021,3,4,11,13,48,42,6,35,46,501,6,3.98,2,2,2
09-07-2022,8,4,12,4,41,34,7,29,57,477,5,4.05,0,2,3
10-04-2023,18,2,4,4,32,30,2,21,68,524,4,2.67,0,0,4
07-07-2023,17,1,11,10,56,49,7,32,76,545,7,3.99,0,7,0
25-07-2021,4,5,3,4,34,33,1,30,53,310,4,2.87,1,0,3
25-11-2023,16,5,11,5,51,48,3,32,72,582,6,2.91,0,3,3
20-02-2022,8,5,5,9,35,29,6,18,73,490,4,2.94,0,2,2
27-01-2023,5,5,2,9,44,41,3,29,70,499,5,2.63,0,1,4
21-01-2021,11,3,12,10,38,36,2,28,75,525,5,3.37,1,2,2
08-12-2022,19,4,7,4,49,44,5,26,72,329,6,3.9,2,3,1
30-11-2022,15,6,6,12,54,50,4,39,79,481,6,3.57,2,4,0
19-12-2021,19,2,14,7,34,31,3,24,66,605,4,3.05,1,0,3
29-07-2021,10,1,5,6,57,53,4,48,60,418,7,4.5,4,2,1
10-03-2023,9,1,13,4,45,43,2,31,66,512,5,4.16,2,3,0
13-07-2022,12,1,11,11,45,39,6,24,54,356,5,3.48,2,1,2
12-01-2023,12,6,1,8,46,43,3,31,45,530,6,3.52,0,4,2
25-11-2021,20,1,12,5,52,46,6,34,68,465,6,4.4,5,1,0
23-09-2021,11,1,11,3,33,30,3,27,53,501,4,3.97,1,3,0
19-11-2023,11,5,12,13,43,38,5,28,59,296,5,2.94,0,1,4
14-11-2022,16,6,1,6,38,36,2,28,54,481,5,3.55,5,0,0
12-03-2022,17,6,13,12,60,57,3,41,72,420,7,3.38,0,0,7
05-09-2021,7,2,3,5,32,30,2,24,57,404,4,2.77,0,0,4
07-03-2023,11,5,3,11,46,42,4,35,41,740,6,3.03,0,3,3
04-07-2021,4,2,4,8,32,30,2,19,79,499,4,3.23,0,2,2
06-07-2023,12,1,13,13,58,53,5,32,82,555,7,4,1,4,2
02-01-2021,4,2,6,4,34,32,2,23,49,295,4,2.57,1,1,2
08-03-2022,14,1,3,8,43,40,3,34,71,512,5,4.3,3,1,1
05-05-2023,16,2,5,13,38,36,2,25,61,558,5,3.37,0,0,5
14-09-2021,8,6,12,12,56,51,5,34,57,406,7,3.62,1,5,1
03-09-2022,19,1,11,4,54,51,3,46,45,543,6,4.22,3,3,0
22-04-2022,7,4,7,10,40,35,5,23,88,398,5,3.79,2,2,1
31-05-2022,16,5,14,12,44,40,4,33,45,574,5,3.24,0,0,5
21-12-2021,13,6,4,4,31,29,2,20,63,390,4,3.66,2,1,1
20-08-2023,17,2,13,4,47,43,4,28,66,502,6,3.14,2,1,3
10-12-2023,16,5,10,13,30,29,1,26,64,374,4,2.99,0,0,4
24-08-2023,17,5,12,4,49,45,4,35,55,515,6,3.28,0,3,3
22-04-2023,10,2,9,10,58,56,2,44,52,244,7,2.74,0,1,6
05-10-2023,5,2,1,13,50,48,2,29,47,356,6,2.8,1,2,3
09-09-2021,8,4,1,4,30,29,1,24,56,449,4,3.92,2,2,0
11-08-2022,2,5,10,6,35,33,2,29,61,299,4,2.68,0,3,1
17-08-2022,18,3,4,13,43,41,2,37,58,256,5,3.53,0,3,2
27-12-2021,4,5,2,2,53,51,2,40,77,468,6,2.94,0,1,5
10-02-2022,3,5,12,3,32,30,2,28,77,526,4,2.76,0,1,3
